23503000, ,
26005000, ,25831685
26002000, ,
25503000, ,
25002000, ,
26003000, ,
26503000, ,
25503000, ,
26002000, ,
26003000, ,
25006000, ,
25005000, ,
25514000, ,
22004000, ,
25504000, ,
25505000, ,
25504000, ,
25503000, ,
26002000, ,
25499000, ,
26525000, ,
25502000, ,
26003000, ,
26504000, ,
25501000, ,
25502000, ,
26003000, ,
26002000, ,
25523000, ,
25514000, ,
26020000, ,
25502000, ,
27003000, ,
26504000, ,
25004000, ,
25503000, ,
26002000, ,
25505000, ,
25503000, ,
25542000, ,
25503000, ,
26009000, ,
25002000, ,
25502000, ,
25509000, ,
25502000, ,
25503000, ,
26004000, ,
26504000, ,
26002000, ,
26002000, ,
26042000, ,
25009000, ,
26017000, ,
25529000, ,
26503000, ,
25502000, ,
26041000, ,
26003000, ,
25004000, ,
26003000, ,
26003000, ,
26002000, ,
25501000, ,
25003000, ,
25041000, ,
26005000, ,
26004000, ,
26026000, ,
25509000, ,
26003000, ,
39006000, ,
26012000, ,
25503000, ,
26003000, ,
25504000, ,
25542000, ,
26005000, ,
26503000, ,
25504000, ,
26003000, ,
25522000, ,
27004000, ,
25009000, ,
26013000, ,
26003000, ,
25511000, ,
25504000, ,
25004000, ,
26003000, ,
25541000, ,
25542000, ,
25503000, ,
26005000, ,
25002000, ,
26017000, ,
25530000, ,
26009000, ,
25002000, ,
26013000, ,
25503000, ,
25127000, ,
26505000, ,
25503000, ,
25503000, ,
25009000, ,
25542000, ,
26022000, ,
25504000, ,
27004000, ,
26004000, ,
25502000, ,
26002000, ,
26003000, ,
26002000, ,
26003000, ,
27003000, ,
25003000, ,
26503000, ,
25003000, ,
26517000, ,
26541000, ,
25541000, ,
25503000, ,
26003000, ,
26509000, ,
25523000, ,
26502000, ,
26003000, ,
26003000, ,
25003000, ,
26003000, ,
25003000, ,
25003000, ,
27004000, ,
26003000, ,
25502000, ,
25504000, ,
25504000, ,
26009000, ,
26009000, ,
26507000, ,
27002000, ,
25503000, ,
25503000, ,
26004000, ,
26041000, ,
26004000, ,
25503000, ,
26003000, ,
25503000, ,
26503000, ,
25504000, ,
26004000, ,
26003000, ,
25503000, ,
25503000, ,
26528000, ,
25009000, ,
26504000, ,
25504000, ,
26522000, ,
26004000, ,
26004000, ,
25003000, ,
26502000, ,
26505000, ,
25503000, ,
26016000, ,
25625000, ,
26003000, ,
26503000, ,
25504000, ,
25501000, ,
25504000, ,
26003000, ,
26003000, ,
25503000, ,
25515000, ,
26002000, ,
26503000, ,
25503000, ,
26502000, ,
26503000, ,
25542000, ,
25522000, ,
25503000, ,
25503000, ,
25509000, ,
25526000, ,
26002000, ,
25503000, ,
26003000, ,
27005000, ,
26010000, ,
25509000, ,
25512000, ,
25503000, ,
25504000, ,
25509000, ,
